rayyan_key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-153485287,Heterogeneous perceptions of social-ecological change among small-scale fishermen in the central Gulf of California: Implications for adaptive response,2019,,,Frontiers in Marine Science,,6,,,"Frawley, T.H. and Crowder, L.B. and Broad, K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065413446&doi=10.3389%2ffmars.2019.00078&partnerID=40&md5=d5fad628247d46f6e0659b1b843f071c,,,,,"<p>Export Date: 27 January 2025; Cited By: 31</p> | RAYYAN-INCLUSION: {""Carlos""=>""Excluded"", ""Elina""=>""Excluded""}",10.3389/fmars.2019.00078,Adaptation;Cultural models;Gulf of California;Local knowledge;Small-scale fisheries;Social-ecological systems,,
rayyan-153485289,Integrative conservation science: Conservation knowledge must be used to guide policies,2023,,,Integrative Conservation,,2,2,69-72,"Borzée, A. and Button, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201074304&doi=10.1002%2finc3.22&partnerID=40&md5=e811ee32b323d7746abcb17fdd4f2f86,,,,,"<p>Export Date: 27 January 2025; Cited By: 1</p> | RAYYAN-INCLUSION: {""Alice""=>""Excluded""}",10.1002/inc3.22,applied research;conservation;policy,,
rayyan-153485295,"The role of western-based scientific, Indigenous and local knowledge in wildlife management and conservation",2021,,,People and Nature,,3,3,610-626,"Kadykalo, A.N. and Cooke, S.J. and Young, N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107381468&doi=10.1002%2fpan3.10194&partnerID=40&md5=e710b7b6d0aee4f6bc79241c9953307a,,,,,"<p>Export Date: 27 January 2025; Cited By: 49</p> | RAYYAN-INCLUSION: {""Philip""=>""Included"", ""Nibedita""=>""Included""}",10.1002/pan3.10194,co-assessment;evidence complacency;evidence-based conservation;fish and wildlife management;Indigenous and local knowledge;knowledge exchange;knowledge-action gap;natural resource management,,
rayyan-153485299,Navigating the stormy seas of building ‘trust’ as a boundary organisation connecting marine science with policy and management,2024,,,Ocean and Coastal Management,,248,,,"Cvitanovic, C. and Shellock, R.J. and Karcher, D.B. and Tuohy, P. and Mackay, M. and van Putten, E.I. and Ballesteros, M. and Dickey-Collas, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179585604&doi=10.1016%2fj.ocecoaman.2023.106952&partnerID=40&md5=48008abd1178d33f77f3adcd4ee95b6c,,,,,"<p>Export Date: 27 January 2025; Cited By: 8</p> | RAYYAN-INCLUSION: {""Carlos""=>""Included""}",10.1016/j.ocecoaman.2023.106952,Boundary organisation;Boundary organizations;Critical component;Decision makers;Decision making;empirical analysis;knowledge;Knowledge exchange;Knowledge management;Marine management;marine policy;Marine policy;Marine science;Navigation;organizational framework;Policy advice;qualitative analysis;Science policies;Science-policy;Storms;Trust,,
rayyan-153485304,Fisheries knowledge exchange and mobilization through a network of policy and practice actors,2021,,,Environmental Science and Policy,,125,,157-166,"Andrachuk, M. and Kadykalo, A.N. and Cooke, S.J. and Young, N. and Nguyen, V.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114917772&doi=10.1016%2fj.envsci.2021.08.023&partnerID=40&md5=f1ab7937bb5169ed51b978943bed94a1,,,,,"<p>Export Date: 27 January 2025; Cited By: 10</p> | RAYYAN-INCLUSION: {""Sarah""=>""Included""}",10.1016/j.envsci.2021.08.023,adult;article;British Columbia;career;Conservation;consultation;fishery;government;human;interview;Knowledge mediation;Knowledge mobilization;nonhuman;Oncorhynchus mykiss;problem solving;Rainbow trout;Scientific knowledge,,
rayyan-153485317,Looking for a common ground: Useful knowledge and adaptation in Wolf politics in southwestern Finland,2017,,,Wildlife Biology,,2017,,,"Pellikka, J. and Hiedanpää, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019902945&doi=10.2981%2fwlb.00269&partnerID=40&md5=83faba9414eb34626ebcdf327c81c330,,,,,"<p>Export Date: 27 January 2025; Cited By: 3</p> | RAYYAN-INCLUSION: {""Carlos""=>""Included""}",10.2981/wlb.00269,,,
rayyan-153485320,Role of perceptions and knowledge in the impact assessment for the extension of Mainport Rotterdam,2009,,,Marine Policy,,33,1,146-155,"Hommes, S. and Hulscher, S.J.M.H. and Mulder, J.P.M. and Otter, H.S. and Bressers, H.Th.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049140422&doi=10.1016%2fj.marpol.2008.05.006&partnerID=40&md5=ce26a7a5a67ac9658de92439a9418d4c,,,,,"<p>Export Date: 27 January 2025; Cited By: 38</p> | RAYYAN-INCLUSION: {""Nibedita""=>""Included"", ""Isobel""=>""Included""}",10.1016/j.marpol.2008.05.006,Atlantic Ocean;Aves;Benelux;Case study;coastal zone management;Complex problems;decision making;Decision-making;environmental impact assessment;Eurasia;Europe;knowledge;Knowledge;land reclamation;Netherlands;North Sea;perception;Perceptions;port development;protected area;Rotterdam;South Holland;stakeholder;Wadden Sea;Western Europe;wetland management,,
rayyan-153485329,Discounted knowledges: Farmers' and residents' understandings of nature conservation goals and policies,1998,,,Journal of Environmental Management,,54,4,305-320,"Harrison, C.M. and Burgess, J. and Clark, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032412230&doi=10.1006%2fjema.1998.0242&partnerID=40&md5=e02b1bef5ff2d45fcb8f06a1c296ae35,,,,,"<p>Export Date: 27 January 2025; Cited By: 106</p> | RAYYAN-INCLUSION: {""Iris""=>""Excluded""}",10.1006/jema.1998.0242,Agri-environmental schemes;agricultural worker;article;biodiversity;Biodiversity;decision making;Discussion groups;East Sussex;emotion;environmental protection;ethics;farmers attitude;finance;government;human;information;motivation;nature conservation;Nature conservation;Pevensey Levels;policy;Scientific and lay knowledge;United Kingdom;wildlife,,
rayyan-153485331,Fisherwomen’s Indigenous and local knowledge - the hidden gems for the management of marine and freshwater resources in Fiji,2022,,,Frontiers in Marine Science,,9,,,"Kitolelei, S. and Breckwoldt, A. and Kitolelei, J. and Makhoul, N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144221235&doi=10.3389%2ffmars.2022.991253&partnerID=40&md5=ab8be97a3961da7dbddd8f740a17702e,,,,,"<p>Export Date: 27 January 2025; Cited By: 10</p> | RAYYAN-INCLUSION: {""Alec""=>""Excluded""}",10.3389/fmars.2022.991253,fisherwomen;ILK;keystone species;knowledge transmission;resource management;traditional taxonomies,,
rayyan-153485336,Integration of landscape and structure indicators into a web-based geoinformation system for assessing wetlands status,2019,,,Ecological Informatics,,52,,166-176,"Siles, G. and Charland, A. and Voirin, Y. and Bénié, G.B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066408430&doi=10.1016%2fj.ecoinf.2019.05.011&partnerID=40&md5=008ccde4b06e2de0ed62aaf4850793ec,,,,,"<p>Export Date: 27 January 2025; Cited By: 14</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Aidan""=>""Excluded""}",10.1016/j.ecoinf.2019.05.011,Canada;conservation planning;decision making;Ecological integrity;generalist;GIS;Index of Biotic Integrity;information management;Management;metapopulation;Metapopulation;Quebec [Canada];Web-GIS;wetland;Wetlands,,
rayyan-153485350,"Bridging the knowing-doing gap: Know-who, know-what, know-why, know-how and know-when",2014,,,Journal of Applied Ecology,,51,5,1131-1136,"Hulme, P.E.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027950766&doi=10.1111%2f1365-2664.12321&partnerID=40&md5=a26c505f9adee616d8ed88353c2fe7fd,,,,,"<p>Export Date: 27 January 2025; Cited By: 126</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.1111/1365-2664.12321,Advocacy;Biodiversity;Conservation;Consultancy;Decision-making;Ecosystem services;Partnership;Policy;Problem-solving;Restoration,,
rayyan-153485355,The effect of scientific evidence on conservation practitioners' management decisions,2015,,,Conservation Biology,,29,1,88-98,"Walsh, J.C. and Dicks, L.V. and Sutherland, W.J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921435512&doi=10.1111%2fcobi.12370&partnerID=40&md5=4a129b3be0144f2d6514b056aa266997,,,,,"<p>Export Date: 27 January 2025; Cited By: 173</p> | RAYYAN-INCLUSION: {""Tabitha""=>""Included""}",10.1111/cobi.12370,animal;Animals;Australia;Aves;Behavior change;bird;Bird predation;Birds;Choice Behavior;Conservation of Natural Resources;Conservation synopsis;decision making;Decision Making;Delphi method;environmental protection;Evidence-based conservation;Great Britain;Implementation gap;Invasive species;Knowledge use;New Zealand;physiology;procedures;United Kingdom,,
rayyan-153485365,Knowledge that Acts: Evaluating the Outcomes of a Knowledge Brokering Intervention in Western Australia’s Ningaloo Region,2017,,,Environmental Management,,60,5,896-907,"Chapman, K. and Boschetti, F. and Fulton, E. and Horwitz, P. and Jones, T. and Scherrer, P. and Syme, G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027868874&doi=10.1007%2fs00267-017-0917-1&partnerID=40&md5=f4d52acf004244364310a636e329bd34,,,,,"<p>Export Date: 27 January 2025; Cited By: 15</p> | RAYYAN-INCLUSION: {""Isobel""=>""Included""}",10.1007/s00267-017-0917-1,"Australia;behavior;coastal zone;comparative effectiveness;conceptual framework;Conservation of Natural Resources;economics;England;environmental management;Environmental management;environmental protection;human;Humans;implementation process;information dissemination;Information Dissemination;Knowledge brokering;Knowledge brokers;Knowledge exchange;knowledge management;Knowledge management;Knowledge Management;Knowledge-sharing;local participation;Models, Theoretical;Ningaloo;Ningaloo Coast;Parks;participatory research;procedures;publication;recipient;research;Research;Research policies;research program;Research-implementation gap;SAGE;scientist;stakeholder;Stakeholder engagement;Tacit knowledge;theoretical model;traditional knowledge;typology;underpinning;Western Australia",,
rayyan-153485368,Professional ecological knowledge: An unrecognized knowledge domain within natural resource management,2016,,,Ecology and Society,,21,1,,"Fleischman, F. and Briske, D.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962709784&doi=10.5751%2fES-08274-210132&partnerID=40&md5=5f8e47c720ab5641f997e03ebf842905,,,,,"<p>Export Date: 27 January 2025; Cited By: 23</p> | RAYYAN-INCLUSION: {""Matthew""=>""Excluded"", ""Elina""=>""Excluded""}",10.5751/ES-08274-210132,decision making;government;Government agencies;India;Knowledge domains;Knowledge integration;Local knowledge;natural resource;resource management;Science-policy gap;Scientific knowledge;traditional knowledge,,
rayyan-153485379,Realising the potential of interoperable data products to improve the outlook for marine biodiversity: Lessons from the European marine observation and data network,2025,,,Marine Policy,,173,,,"Webb, T.J. and Beja, J. and Bejarano, S.J.F. and Ramos, E. and Sainz-Villegas, S. and Soetaert, K. and Stolte, W. and Troupin, C. and Weigel, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214348607&doi=10.1016%2fj.marpol.2024.106578&partnerID=40&md5=60a01a1847d001a2dedd51843544e0dc,,,,,"<p>Export Date: 27 January 2025; Cited By: 0</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.1016/j.marpol.2024.106578,biodiversity;Computational tools;Ecoinformatics;Ecological indicators;environmental indicator;environmental management;environmental monitoring;Europe;European seas;FAIR data;Marine biodiversity monitoring;marine ecosystem,,
rayyan-153485380,Conservation practitioners’ and researchers’ needs for bridging the knowledge–action gap,2024,,,Frontiers in Conservation Science,,5,,,"Sabo, A.N. and Berger-Tal, O. and Blumstein, D.T. and Greggor, A.L. and Swaddle, J.P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199431233&doi=10.3389%2ffcosc.2024.1415127&partnerID=40&md5=092d4f9afb5fd760d4bf6b39419514ba,,,,,"<p>Export Date: 27 January 2025; Cited By: 0</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Nibedita""=>""Included""}",10.3389/fcosc.2024.1415127,decision support tools;implementation gap;knowledge use;research impact;research utilization,,
rayyan-153485392,Historical archive sources as knowledge for the current management of common pastures,2019,,,Pirineos,,174,,,"Vázquez, I.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073654306&doi=10.3989%2fpirineos.2019.174005&partnerID=40&md5=3c374d1adba1c631228b55d71a436d23,,,,,"<p>Export Date: 27 January 2025; Cited By: 2</p> | RAYYAN-INCLUSION: {""Isobel""=>""Excluded""}",10.3989/pirineos.2019.174005,common property resource;Common-pool resources;conservation planning;governance approach;Historical archive sources;historical record;Institutional memory;knowledge economy;Participatory planning;pasture;resource management;stakeholder,,
rayyan-153485393,Beyond biology: Toward a more public ecology for conservation,2001,,,Conservation Biology,,15,4,970-979,"Robertson, D.P. and Hull, R.B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034910307&doi=10.1046%2fj.1523-1739.2001.015004970.x&partnerID=40&md5=9eb82b6c0836849110ebb9ad62965f09,,,,,"<p>Export Date: 27 January 2025; Cited By: 124</p> | RAYYAN-INCLUSION: {""Carlos""=>""Excluded""}",10.1046/j.1523-1739.2001.015004970.x,decision making;information policy;nature conservation,,
rayyan-153485396,Making knowledge matter: Understanding and improving knowledge-integration in Dutch marine spatial planning policy,2024,,,Ocean and Coastal Management,,248,,,"de Vries, J.W. and Spijkerboer, R.C. and Zuidema, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178435417&doi=10.1016%2fj.ocecoaman.2023.106928&partnerID=40&md5=64bbd1ef7fafe3b8cc4da844dedfbe80,,,,,"<p>Export Date: 27 January 2025; Cited By: 2</p> | RAYYAN-INCLUSION: {""Prishnee""=>""Included""}",10.1016/j.ocecoaman.2023.106928,Condition;Ecology;Electric utilities;governance approach;Integration;knowledge;Knowledge integration;Knowledge management;Knowledge uptake;marine environment;Marine spatial planning;Marine Spatial Planning;Netherlands;North Sea;Offshore wind farm governance;Offshore wind farms;Planning policies;Public policy;Science-policy interface;Socio-ecological systems;spatial planning;stakeholder;Wind farm development,,
rayyan-153485398,Current practices and knowledge supporting oil spill risk assessment in the Arctic,2018,,,Marine Environmental Research,,141,,289-304,"Wenning, R.J. and Robinson, H. and Bock, M. and Rempel-Hester, M.A. and Gardiner, W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054004174&doi=10.1016%2fj.marenvres.2018.09.006&partnerID=40&md5=3482f6f507a448913e2f222bb26718e6,,,,,"<p>Export Date: 27 January 2025; Cited By: 32</p> | RAYYAN-INCLUSION: {""Elina""=>""Excluded"", ""Alec""=>""Excluded""}",10.1016/j.marenvres.2018.09.006,Arctic;arctic environment;Arctic Ocean;Arctic Regions;article;Chemical analysis;Comparative risk assessment (CRA);Comparative risk assessments;comparative study;decision making;Decision making;ecosystem;Ecosystem;Ecosystems;efficiency measurement;environment;Environment;Environmental benefits;Impact mitigation;joint;marine ecosystem;Marine pollution;Net environmental benefits analysis (NEBA);oil spill;oil spill response;Oil spill response;Oil spills;Petroleum Pollution;Petroleum prospecting;pollution control;pollution exposure;pollution monitoring;risk assessment;Risk assessment;Risk Assessment;Spill impact mitigation assessment (SIMA);vulnerability,,
rayyan-153485429,Application of MODIS NDVI for Monitoring Kenyan Rangelands Through a Web Based Decision Support Tool,2019,,,Frontiers in Environmental Science,,7,,,"Ndungu, L. and Oware, M. and Omondi, S. and Wahome, A. and Mugo, R. and Adams, E.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077273418&doi=10.3389%2ffenvs.2019.00187&partnerID=40&md5=e5fe74298c312f23aa6d6dfcabbab1f5,,,,,"<p>Export Date: 27 January 2025; Cited By: 9</p> | RAYYAN-INCLUSION: {""Tabitha""=>""Excluded""}",10.3389/fenvs.2019.00187,ASALS;Kenya;MODIS;NDVI;rangelands;vegetation indices,,
